Timeratio,TimeInt,Timet,evadiff
0.001945525,1,514,2.71
0.001949318,1,513,1.32
0.001956947,1,511,0.1
0.001976285,1,506,1.66
0.001960784,1,510,3.02
0.001980198,1,505,0
0.001964637,1,509,0
0,0,509,0
0.001992032,1,502,0
0.001968504,1,508,0
0.002004008,1,499,0
0,0,506,0
0.002016129,1,496,0
0.002020202,1,495,0
0.002024291,1,494,0
0.002004008,1,499,0
0.002028398,1,493,0
0.002016129,1,496,0.31
0.001669449,1,599,0.46
0.001672241,1,598,0.06
0.001703578,1,587,16.87
0.001706485,1,586,0.22
0,0,564,5.98
0.001798561,1,556,10.13
0.002070393,1,483,0.08
0,0,308,0.14
0.002475248,1,404,0
0,0,54,0
0,0,259,0
0,0,257,0
0,0,257,0
0,0,46,0
0,0,253,0
0,0,253,0
0,0,42,0
0,0,42,0
0,0,40,0
0,0,38,0
0,0,36,0
0,0,30,0
0.001730104,1,578,1.12
0.002262443,1,442,0.83
0.001669449,1,599,0.46
0.001672241,1,598,0.29
0.001686341,1,593,0
0.002298851,1,435,2.9
0.002331002,1,429,0.36
0.002469136,1,405,0.02
0.001712329,1,584,0.11
0.001669449,1,599,0.33
0.001672241,1,598,0.08
0.001675042,1,597,0.58
0.001677852,1,596,0.4
0.001697793,1,589,0.17
0.001766784,1,566,0.06
0,0,600,0
0,0,600,0.24
0.001828154,1,547,0.03
0,0,430,0.25
0,0,308,0.12
0,0,598,0.16
0.001915709,1,522,0.76
0.001960784,1,510,0.53
0,0,506,0.23
0,0,477,0.09
0,0,600,0.37
0,0,600,0.19
0.001697793,1,589,0.52
0.001824818,1,548,0.31
0.001669449,1,599,0.05
0,0,558,0.12
0,0,529,0.08
0.002352941,1,425,0
0.00245098,1,408,0
0.001669449,1,599,0.27
0,0,599,0.18
0.001672241,1,598,0.32
0.001724138,1,580,4.87
0.001769912,1,565,0.47
0.001779359,1,562,0.46
0.001792115,1,558,2.05
0.001855288,1,539,0.33
0.001858736,1,538,0.31
0.001886792,1,530,0.33
0.001805054,1,554,0.1
0.001814882,1,551,0.19
0.001872659,1,534,0.91
0,0,80,0
0,0,78,0
0,0,78,0
0.001669449,1,599,0.05
0.001697793,1,589,0
0,0,571,0.22
0.001669449,1,599,0.05
0.001669449,1,599,0.04
0,0,593,0.1
0,0,593,0.21
0.001766784,1,566,0.66
0,0,552,0.19
0.001992032,1,502,1
0.002232143,1,448,0.03
0.002237136,1,447,0
0.002061856,1,485,4.87
0.001669449,1,599,0.17
0.001669449,1,599,0.05
0,0,599,0.08
0.001680672,1,595,0.72
0.001683502,1,594,0.05
0.001968504,1,508,0.19
0.001845018,1,542,0.26
0.001901141,1,526,0.08
0.001848429,1,541,0.22
0,0,482,0.12
0.002109705,1,474,0.11
0.0025,1,400,0.17
0.002421308,1,413,0
0.001694915,1,590,0.22
0.001669449,1,599,1.35
0.001760563,1,568,0.01
0.001893939,1,528,0
0.001675042,1,597,0.04
0.001669449,1,599,0.45
0.001697793,1,589,0.07
0.001672241,1,598,0.07
0.001686341,1,593,0.57
0.001694915,1,590,0.14
0.001834862,1,545,1.23
0.00203666,1,491,0
0.002169197,1,461,0
0,0,290,0.13
0,0,294,0.01
0.001677852,1,596,0.19
0.001715266,1,583,0.03
0,0,544,0.01
0,0,431,0.12
0,0,11,0
0.001669449,1,599,0.01
0.001669449,1,599,0.38
0.001672241,1,598,0.21
0.001669449,1,599,0.05
0,0,513,0.5
0.002024291,1,494,0.08
0,0,484,0.13
0.002173913,1,460,0.69
0,0,388,0
0,0,381,0
0.001669449,1,599,0.05
0.001672241,1,598,0.08
0.001689189,1,592,3.28
0.001788909,1,559,0.81
0.001669449,1,599,0.05
0.001672241,1,598,0.01
0.001686341,1,593,0.08
0.001694915,1,590,0.03
0.001675042,1,597,1.28
0.001677852,1,596,0.08
0.001680672,1,595,0.3
0.001683502,1,594,0.16
0,0,407,0.11
0,0,598,0.19
0.001675042,1,597,0.28
0,0,58,0.02
0.001677852,1,596,0.01
0.001672241,1,598,0.07
0.001689189,1,592,0.01
0.001834862,1,545,0.02
0.002304147,1,434,5.36
0.001669449,1,599,0.41
0.001675042,1,597,0.31
0.001779359,1,562,0.12
0.001996008,1,501,8.83
0,0,595,0.19
0.001727116,1,579,0.06
0,0,595,0.08
0.001692047,1,591,0
0.00170068,1,588,0.23
0,0,52,0.11
0,0,8,0.17
0,0,5,4.21
0,0,5,0.92
0,0,4,0
0,0,85,0
0.001669449,1,599,0.05
0.001703578,1,587,0.33
0.001706485,1,586,0.8
0,0,581,0.39
0.001798561,1,556,0.26
0.001814882,1,551,0
0.001818182,1,550,0.09
0,0,314,0.49
0.001949318,1,513,9
0.002347418,1,426,0.4
0.002403846,1,416,0
0.002409639,1,415,0.44
0.001675042,1,597,0.46
0.001677852,1,596,0
0.001680672,1,595,0.15
0.001694915,1,590,0.02
0.001683502,1,594,0.76
0.001686341,1,593,1.08
0.001727116,1,579,0.34
0.001730104,1,578,0.44
0.001904762,1,525,4.07
0.001824818,1,548,0.92
0.002463054,1,406,0
0.002380952,1,420,0
0.001669449,1,599,0.05
0.001669449,1,599,0.04
0,0,599,1.09
0.001669449,1,599,0.05
0.001683502,1,594,0
0.001692047,1,591,1.27
0,0,530,0.26
0,0,525,0.34
0.001669449,1,599,0.29
0,0,599,0.25
0.001805054,1,554,0.31
0.001824818,1,548,0.05
0,0,419,0.01
0,0,419,0.88
0,0,352,0.19
0,0,352,0.15
0,0,317,0.03
0,0,149,0.1
0,0,148,4.34
0,0,12,0
0,0,28,0.16
0.001675042,1,597,0.02
0.001675042,1,597,0.13
0.002,1,500,0.19
0.001669449,1,599,0.26
0.001680672,1,595,0.21
0.001945525,1,514,0.3
0.002222222,1,450,0.36
0.001669449,1,599,0.13
0.001677852,1,596,0.4
0,0,581,0.09
0,0,545,0.24
0.002369668,1,422,0.62
0,0,245,1.03
0,0,270,0
0,0,221,0.29
0,0,211,0.44
0,0,210,0
0,0,213,0
0,0,209,0
0,0,213,0
0,0,209,0
0,0,213,0
0,0,213,0
0,0,186,0
0.001672241,1,598,0
0.001675042,1,597,0
0.001677852,1,596,0.12
0,0,595,0.05
0,0,549,0.47
0,0,526,1.63
0.001953125,1,512,0.24
0.00203252,1,492,0.21
0,0,486,0.1
0,0,480,0.21
0.00209205,1,478,0.17
0.002421308,1,413,0
0.002262443,1,442,0
0,0,413,0
0,0,442,0
0.002439024,1,410,0
0.002277904,1,439,0
0.002444988,1,409,0
0.00245098,1,408,0
0.002386635,1,419,0
0,0,399,0
0.002392344,1,418,0
0.002409639,1,415,0
0.002427184,1,412,0
0.00243309,1,411,0
0.002123142,1,471,0
0,0,599,0
0,0,590,0.23
0,0,585,0.34
0.001795332,1,557,0.2
0.001923077,1,520,4.85
0.002398082,1,417,0
0.001675042,1,597,0.59
0.001683502,1,594,0.24
0.001923077,1,520,2.07
0.001984127,1,504,0.22
0.001669449,1,599,0
0,0,599,0.19
0,0,599,0.44
0.001677852,1,596,0.15
0.001724138,1,580,0.12
0.001782531,1,561,0.96
0.001801802,1,555,0.09
0.001893939,1,528,0.2
0,0,517,0.11
0.001669449,1,599,0
0,0,598,0.15
0.001680672,1,595,0.14
0.001683502,1,594,0.03
0.002159827,1,463,0.39
0,0,483,0.04
0.002222222,1,450,0
0.002237136,1,447,0
0.002242152,1,446,0
0.002247191,1,445,0
0,0,440,0
0.001686341,1,593,0.44
0.001669449,1,599,0.2
0.001677852,1,596,0.01
0.001890359,1,529,1.85
0.002421308,1,413,2.78
0.001709402,1,585,0.06
0.001886792,1,530,0.29
0.001672241,1,598,0.28
0,0,57,0
0,0,57,0
0,0,57,0
0,0,57,0
0,0,57,0
0.002053388,1,487,1.77
0.001669449,1,599,0.44
0.001686341,1,593,0.83
0.002325581,1,430,1.53
0.002409639,1,415,0.62
0,0,399,0.11
0.001697793,1,589,0.27
0,0,600,2.53
0,0,597,5.75
0.001669449,1,599,0.37
0.002207506,1,453,0.35
0,0,124,0
0,0,86,0
0,0,86,0
0.001675042,1,597,0.37
0.001769912,1,565,0.42
0.001858736,1,538,0.21
0.001669449,1,599,0.21
0.001675042,1,597,0.57
0.001677852,1,596,0.19
0.001730104,1,578,0.11
0,0,544,0.4
0.001669449,1,599,0.09
0.001683502,1,594,0.45
0.001855288,1,539,0
0.002314815,1,432,0.87
0,0,427,0
0.001669449,1,599,0.32
0.001675042,1,597,0.87
0.001686341,1,593,0.3
0,0,59,0.13
0,0,20,0.6
0,0,20,0.81
0,0,13,0.52
0,0,13,0
0.001669449,1,599,0.05
0.001763668,1,567,0.77
0.002114165,1,473,0.11
0,0,6,0
0,0,6,0
0,0,4,0
0,0,4,0
0,0,4,0
0,0,380,0
0,0,4,0
0,0,4,0
0,0,4,0
0,0,4,0
0,0,377,0
0,0,3,0
0,0,376,0
0,0,3,0
0,0,3,0
0,0,375,0
0,0,3,0
0,0,3,0
0,0,2,0
0,0,2,0
0,0,367,0
0.001669449,1,599,0.54
0.001672241,1,598,0.38
0.001675042,1,597,0.46
0.001715266,1,583,0.25
0.001669449,1,599,0.2
0.001980198,1,505,0
0.001712329,1,584,1.02
0.001669449,1,599,0.28
0,0,599,0.25
0.001672241,1,598,0.12
0.001683502,1,594,0
0.001677852,1,596,0.14
0.001680672,1,595,0.23
0.001689189,1,592,0.48
0,0,340,0.67
0,0,280,1.31
0.001669449,1,599,0.18
0.001672241,1,598,0.11
0.001727116,1,579,0.22
0.001669449,1,599,0.37
0.001754386,1,570,0.35
0,0,345,1.5
0.001669449,1,599,2.1
0.001748252,1,572,2.35
0.001814882,1,551,0.26
0.002132196,1,469,2.38
0,0,397,0
0.001669449,1,599,0.54
0,0,100,0.13
0,0,595,0.28
0.001984127,1,504,0.21
0.001669449,1,599,0
0.001672241,1,598,0.31
0.001724138,1,580,0
0.001733102,1,577,0.23
0.001808318,1,553,0.74
0.001672241,1,598,0.02
0.001675042,1,597,0.13
0.001686341,1,593,0
0.00170068,1,588,0.05
0,0,572,0.04
0.001818182,1,550,0.14
0.001834862,1,545,0.08
0.001915709,1,522,0.11
0.001919386,1,521,0
0.001923077,1,520,0.36
0.001956947,1,511,0.43
0,0,428,0.31
0,0,428,0
0.002012072,1,497,0
0,0,428,0
0.00234192,1,427,0
0,0,495,0
0,0,427,0
0.002024291,1,494,0
0.002347418,1,426,0
0.001669449,1,599,0.2
0.001689189,1,592,0.18
0,0,592,0.11
0.001672241,1,598,0.01
0.001675042,1,597,0.04
0,0,598,0.1
0.001675042,1,597,0.4
0,0,597,0.01
0.001680672,1,595,0.13
0.001912046,1,523,0.41
0,0,490,0.97
0.001694915,1,590,0
0.001697793,1,589,0.04
0.001779359,1,562,0.3
0.001760563,1,568,0.02
0.001769912,1,565,0
0.001814882,1,551,0
0.00177305,1,564,0
0.001824818,1,548,2.44
0.001834862,1,545,4.89
0.001945525,1,514,0.63
0.001976285,1,506,0
0.00245098,1,408,0.52
0,0,598,0.54
0,0,598,0.32
0.001675042,1,597,0.56
0.001677852,1,596,0
0,0,596,0.1
0.00177305,1,564,0.12
0.002012072,1,497,0.17
0.00212766,1,470,0.13
0.002386635,1,419,0.01
0,0,414,0.08
0,0,556,0.23
0.001890359,1,529,1.02
0,0,209,0.13
0,0,128,0
0.001680672,1,595,0.5
0.001730104,1,578,0.59
0.001785714,1,560,0
0,0,59,0
0,0,56,0
0,0,45,0
0,0,528,0.05
0.001923077,1,520,0.02
0.002040816,1,490,0.09
0.00204499,1,489,0.01
0.001956947,1,511,1.63
0,0,511,0.29
0,0,598,0.16
0.001683502,1,594,0.2
0.001841621,1,543,0.37
0,0,535,0.17
0.002257336,1,443,5.53
0.002262443,1,442,1.21
0.002008032,1,498,0.22
0,0,471,0.2
0,0,437,0
0,0,240,0
0,0,383,0
0.001669449,1,599,0.05
0.001672241,1,598,0.08
0.001703578,1,587,0.16
0.001697793,1,589,0.28
0.00170068,1,588,0.57
0.00203252,1,492,0
0.001686341,1,593,0.01
0.001689189,1,592,0.04
0.001718213,1,582,0.21
0.00203666,1,491,0.19
0.001926782,1,519,0.14
0.002118644,1,472,0.45
0.002347418,1,426,0.19
0.002252252,1,444,0
0.002277904,1,439,0.04
0,0,415,0.3
0,0,244,0
0.001669449,1,599,0.68
0,0,597,0.04
0.001677852,1,596,0.36
0.001680672,1,595,0.19
0,0,584,1.08
0.001730104,1,578,0.36
0.001733102,1,577,0.16
0.002024291,1,494,0.22
0,0,204,0.24
0.001912046,1,523,1.79
0.002083333,1,480,0.76
0.002222222,1,450,0.36
0.001937984,1,516,2.95
0,0,460,0
0,0,398,1.43
0,0,600,0.45
0.001686341,1,593,0.63
0.001669449,1,599,0.04
0.001669449,1,599,0.16
0,0,599,0.44
0.001677852,1,596,0.06
0,0,550,0.05
0.001821494,1,549,0.4
0.001831502,1,546,0.11
0.001949318,1,513,0.07
0.001669449,1,599,0.05
0.001669449,1,599,2.1
0.001686341,1,593,3.09
0.001689189,1,592,1.17
0.001715266,1,583,5.47
0.002105263,1,475,0
0.002257336,1,443,0
0.001677852,1,596,0.03
0.001677852,1,596,0.39
0.001689189,1,592,0.12
0.001692047,1,591,0.01
0.001715266,1,583,0
0.002444988,1,409,0.1
0.002409639,1,415,0.01
0.001669449,1,599,0.51
0.001672241,1,598,0.19
0.001680672,1,595,0.02
0.001683502,1,594,0
0.001692047,1,591,0.42
0.001715266,1,583,0.08
0.001694915,1,590,0.4
0,0,563,0.45
0.00203252,1,492,0.06
0.001706485,1,586,0.29
0.001669449,1,599,0.05
0.001821494,1,549,0.21
0.00204499,1,489,0.44
0.001675042,1,597,0.12
0.001675042,1,597,0.89
0,0,597,0.41
0.001677852,1,596,0.31
0.001686341,1,593,0.05
0.001694915,1,590,0.76
0,0,590,0.16
0.001697793,1,589,0.75
0,0,584,0.01
0.001672241,1,598,0.04
0,0,504,0.13
0.001669449,1,599,0
0.001669449,1,599,0.01
0.001669449,1,599,0.83
0.001845018,1,542,0.73
0,0,493,4.48
0,0,481,0.14
0,0,599,0.09
0.001683502,1,594,0.86
0.001984127,1,504,0.18
0.00204499,1,489,2.29
0,0,297,0.08
0,0,285,0.62
0,0,279,0.86
0,0,241,0.09
0.001669449,1,599,0.19
0,0,596,0
0,0,597,0
0.001680672,1,595,0
0.001683502,1,594,1.09
0.001669449,1,599,0.13
0.001709402,1,585,0.07
0.001919386,1,521,0.13
0.001672241,1,598,0.11
0,0,598,0.13
0.001680672,1,595,0
0.001727116,1,579,0.05
0.001706485,1,586,0.14
0.001669449,1,599,0.28
0,0,599,0.25
0,0,447,0.06
0,0,289,0.52
0.001669449,1,599,0.37
0.001745201,1,573,0.63
0,0,50,0.25
0,0,42,0
0,0,42,0
0,0,99,0
0.001697793,1,589,0.02
0.001718213,1,582,2.26
0.001669449,1,599,0.05
0,0,600,0.04
0.001672241,1,598,0.1
0.001675042,1,597,0.9
0.001675042,1,597,0.12
0,0,599,0.55
0.001675042,1,597,0
0,0,56,0.01
0,0,18,0
0,0,18,0
0,0,11,0
0,0,11,0
0,0,9,0
0,0,7,0
0,0,6,0
0,0,6,0
0,0,1,0
0.001677852,1,596,0.28
0.002475248,1,404,0
0,0,118,0.02
0.001748252,1,572,0.21
0.001792115,1,558,0.17
0.001669449,1,599,0.05
0.001675042,1,597,0.16
0,0,600,0.07
0.001677852,1,596,0.09
0.001845018,1,542,0.05
0.002293578,1,436,0.01
0.001824818,1,548,0.01
0,0,488,0.13
0.001689189,1,592,0.19
0.001838235,1,544,0.31
0.001669449,1,599,0.95
0.001680672,1,595,0.02
0.001715266,1,583,0.35
0.001715266,1,583,0.07
0.001760563,1,568,0.49
0.001669449,1,599,0.05
0.001669449,1,599,0
0.001683502,1,594,0.23
0.001686341,1,593,0.12
0.001715266,1,583,0.02
0.001677852,1,596,0.35
0.00174216,1,574,1.03
0.001745201,1,573,2.06
0.00173913,1,575,0.16
0.002202643,1,454,0.09
0,0,413,4.62
0.001669449,1,599,0.05
0.001675042,1,597,1.28
0.001715266,1,583,0.64
0.001960784,1,510,0
0,0,505,0
0.001964637,1,509,0
0,0,320,0.05
0.001669449,1,599,0.05
0.001675042,1,597,0.02
0.001697793,1,589,1.61
0.001669449,1,599,0.28
0,0,453,0.15
0,0,477,0.16
0,0,212,0.02
0,0,60,0.02
0,0,491,0.17
0.001669449,1,599,0.17
0,0,600,0.11
0.001669449,1,599,1.26
0.001680672,1,595,3.19
0.001683502,1,594,5.13
0.00204499,1,489,0.66
0.002358491,1,424,0.03
0,0,600,0.13
0,0,600,0.13
0.001763668,1,567,0.16
0.001703578,1,587,1.03
0.001712329,1,584,0.05
0.001715266,1,583,0.14
0.001901141,1,526,1.03
0.001669449,1,599,0.01
0.001672241,1,598,0
0.001669449,1,599,0.03
0.001675042,1,597,0.05
0.001672241,1,598,0.2
0.001953125,1,512,0
0.001669449,1,599,0.05
0.001669449,1,599,0.82
0.001672241,1,598,0.88
0.00172117,1,581,0.12
0.001692047,1,591,0.54
0.001694915,1,590,0.08
0.001697793,1,589,0.26
0.001675042,1,597,0
0.001692047,1,591,0.45
0.001748252,1,572,0.25
0,0,562,0.1
0,0,523,0.51
0.001879699,1,532,1.15
0.00203666,1,491,0.27
0.002061856,1,485,0
0.001669449,1,599,0.01
0.002118644,1,472,2.19
0,0,250,0
0.001669449,1,599,0.54
0,0,459,0.21
0,0,290,0.01
0,0,598,0.15
0.001972387,1,507,0.06
0,0,17,0.05
0.002040816,1,490,0.39
0.001736111,1,576,0.3
0.002178649,1,459,0.99
0.002207506,1,453,1.55
0.001675042,1,597,0.01
0.001697793,1,589,0.47
0.001669449,1,599,0.13
0.001672241,1,598,0.04
0.001675042,1,597,0.05
0,0,591,3.06
0.00209205,1,478,1.84
0,0,453,0.1
0.002457002,1,407,0.98
0,0,97,1.57
0,0,24,0.29
0,0,25,69.23
0,0,18,0.42
0,0,23,1.53
0,0,17,0
0,0,22,0
0,0,17,0
0,0,17,0
0,0,16,0.39
0,0,18,0.19
0,0,13,0.05
0,0,12,0
0,0,11,0
0,0,11,0
0,0,11,0
0,0,11,0
0,0,11,0
0,0,6,0
0.001669449,1,599,1.06
0.002325581,1,430,0
0.002352941,1,425,0
0.002493766,1,401,0
0.001686341,1,593,0.03
0.001706485,1,586,0.54
0,0,103,0
0.001680672,1,595,0.65
0.00203252,1,492,0.1
0.001923077,1,520,0
0.00210084,1,476,0.01
0.002141328,1,467,1.46
0,0,451,0
0.002242152,1,446,0
0.002247191,1,445,0
0.002252252,1,444,0
0.00228833,1,437,0
0,0,439,0
0.002314815,1,432,0
0.002369668,1,422,0
0.001669449,1,599,0.32
0.001672241,1,598,0.1
0.001677852,1,596,0
0.001669449,1,599,0
0.001672241,1,598,0
0,0,597,0.47
0.001677852,1,596,0.22
0.001680672,1,595,0.28
0.001689189,1,592,0.11
0.001683502,1,594,0
0,0,214,0.49
0.001669449,1,599,0.05
0.001706485,1,586,0.07
0.001834862,1,545,0.07
0.001945525,1,514,0.2
0.001968504,1,508,0.11
0,0,599,0
0.002132196,1,469,0.02
0.002298851,1,435,0.17
0.001672241,1,598,0.13
0.002427184,1,412,0.19
0,0,174,0
0,0,544,0.13
0.001675042,1,597,0.01
0,0,554,0.15
0.001669449,1,599,0.28
0.001683502,1,594,0
0.001683502,1,594,0.11
0.001686341,1,593,0.75
0.001689189,1,592,0.15
0,0,25,0.34
0,0,8,0
0,0,8,0
0,0,7,0
0,0,7,0
0,0,7,0
0,0,7,0
0,0,7,0
0,0,7,0
0,0,23,0
0,0,7,0
0,0,7,0
0,0,7,0
0,0,7,0
0,0,19,0
0,0,7,0
0,0,7,0
0,0,7,0
0,0,16,1.22
0,0,7,1.4
0,0,7,1.69
0,0,7,0
0,0,7,0
0,0,7,0
0,0,8,0
0,0,7,0
0,0,7,0
0,0,7,0
0,0,7,0
0,0,7,0
0,0,3,0
0,0,7,0
0,0,3,0
0,0,7,0
0.001669449,1,599,0.32
0,0,599,0.1
0,0,599,0.5
0.001692047,1,591,0.33
0.001692047,1,591,0.1
0.001751313,1,571,0.25
0.001855288,1,539,0.31
0,0,487,1.31
0,0,441,0.23
0.002298851,1,435,0.37
0.002320186,1,431,0.61
0.002331002,1,429,0.17
0,0,391,4.83
0,0,335,0
0,0,594,0.14
0.001686341,1,593,0.32
0.001712329,1,584,0.51
0.001851852,1,540,0.23
0,0,313,0.6
0,0,600,0.02
0.001669449,1,599,0.04
0,0,571,0.03
0.001754386,1,570,0.12
0,0,538,0.07
0.001718213,1,582,0.21
0,0,545,0.05
0,0,537,0.15
0.001919386,1,521,0.8
0.002463054,1,406,0.14
0.001672241,1,598,0.16
0.001824818,1,548,0.19
0.001669449,1,599,0.05
0.001689189,1,592,0.39
0.001715266,1,583,0
0.001727116,1,579,0.08
0.001788909,1,559,0.02
0.002192982,1,456,0.02
0,0,597,0.98
0,0,597,0.42
0.001872659,1,534,4.66
0.001675042,1,597,0.24
0.001677852,1,596,0.45
0.001680672,1,595,0.65
0.001683502,1,594,0.04
0,0,308,0.17
0,0,357,0.03
0.001709402,1,585,0
0.001712329,1,584,0.34
0.002061856,1,485,0.09
0.001727116,1,579,0.07
0.002331002,1,429,0.11
0,0,540,0.15
0.001683502,1,594,0.32
0.001692047,1,591,0
0.001683502,1,594,0.09
0.00174216,1,574,0.09
0.001754386,1,570,10.01
0.001757469,1,569,2.24
0.001788909,1,559,0.72
0.001669449,1,599,0.14
0.001677852,1,596,0.25
0.001683502,1,594,0.07
0,0,594,0.58
0.001686341,1,593,1.7
0.001689189,1,592,0.21
0.001692047,1,591,0.34
0,0,591,0.59
0,0,579,0.06
0.001669449,1,599,0.2
0.001675042,1,597,0.11
0.001697793,1,589,0.71
0.001715266,1,583,0.01
0,0,489,0.46
0.002277904,1,439,0
0,0,257,0
0.001736111,1,576,0.55
0.001953125,1,512,0.6
0.002083333,1,480,0.38
0.002,1,500,0.52
0.001792115,1,558,0.33
0.001897533,1,527,0
0.001901141,1,526,0.18
0.002012072,1,497,0.06
0.002061856,1,485,2.61
0.002237136,1,447,0.29
0.002242152,1,446,0.4
0,0,53,0.04
0,0,51,0
0,0,48,0
0,0,34,0
0,0,474,0.22
0.001689189,1,592,0.18
0.001788909,1,559,0.26
0,0,600,0.09
0,0,360,0.05
0,0,481,5.75
0.002083333,1,480,0.92
0,0,445,0.2
0.002252252,1,444,0
0,0,386,0
0,0,386,0
0.002024291,1,494,1.66
0.001689189,1,592,0.12
0,0,242,0.1
0,0,223,0.39
0.001919386,1,521,0.28
0.001669449,1,599,0.05
0.001712329,1,584,0.01
0.001675042,1,597,0.64
0.00173913,1,575,0.09
0.001675042,1,597,0.09
0.001733102,1,577,0.92
0.002358491,1,424,1.83
0.001669449,1,599,0.7
0.001766784,1,566,0.06
0.002217295,1,451,0.47
0.002164502,1,462,0
0.001669449,1,599,0.04
0,0,599,1.09
0.001980198,1,505,0.07
0,0,458,0
0.00204918,1,488,0.28
0,0,336,0
0.001733102,1,577,0
0.001769912,1,565,0.12
0.002475248,1,404,0.09
0.002242152,1,446,53.49
0.001669449,1,599,0.08
0.001680672,1,595,0.55
0.001683502,1,594,0.04
0.001686341,1,593,0.11
0.001689189,1,592,0.4
0.001692047,1,591,0.42
0.001694915,1,590,1.3
0,0,590,1.94
0.001718213,1,582,1.57
0.001754386,1,570,0.17
0.002,1,500,0.29
0.002164502,1,462,0
0.002267574,1,441,0.02
0.002105263,1,475,0.44
0.002369668,1,422,1.21
0.002375297,1,421,8.23
0.002380952,1,420,1.89
0,0,381,0
0.002386635,1,419,0
0.002392344,1,418,0
0,0,351,0
0.002487562,1,402,0
0,0,595,0.69
0.001683502,1,594,0.21
0.001675042,1,597,0.23
0.001851852,1,540,0.03
0.002114165,1,473,0.04
0,0,98,0
0.001669449,1,599,0.05
0.001677852,1,596,0.17
0.001669449,1,599,1.43
0,0,599,0.19
0.001686341,1,593,0.05
0,0,585,1.08
0.001798561,1,556,0.28
0,0,578,0.55
0.001675042,1,597,0.25
0.001751313,1,571,0.15
0.002114165,1,473,0.18
0,0,538,0.09
0.002087683,1,479,0.21
0.002202643,1,454,0.01
0.002207506,1,453,0.04
0,0,600,0.91
0,0,600,0
0.001669449,1,599,0.35
0,0,134,4.8
0,0,600,0.05
0.001683502,1,594,0.14
0,0,597,0.02
0,0,583,0.18
0,0,582,0.01
0.001760563,1,568,0.1
0.001763668,1,567,0.02
0.00173913,1,575,0.03
0.001848429,1,541,0.27
0.001697793,1,589,0.19
0.001751313,1,571,0.06
0,0,517,0
0.001677852,1,596,0.12
0.001805054,1,554,2.11
0,0,253,0
0.001669449,1,599,0.3
0,0,600,0.04
0,0,600,0
0.001872659,1,534,0
0.002020202,1,495,0.32
0,0,492,0.05
0,0,448,0.07
0.001669449,1,599,0.16
0.001672241,1,598,0.05
0.001745201,1,573,0.06
0.002053388,1,487,0.05
0,0,388,0.01
0,0,330,0
0.001669449,1,599,0.05
0.001672241,1,598,0.01
0.001718213,1,582,0.11
0.001675042,1,597,0.05
0.001680672,1,595,0.1
0.001712329,1,584,1.07
0,0,200,0.03
0,0,129,0.24
0.001683502,1,594,1.39
0,0,534,0.04
0.001669449,1,599,0.7
0.001672241,1,598,0.08
0.001680672,1,595,0.95
0.002096436,1,477,0.63
0.001675042,1,597,0.2
0.001754386,1,570,0.21
0.001808318,1,553,2.02
0.001988072,1,503,0.24
0.001831502,1,546,0.26
0.001841621,1,543,0.29
0,0,429,0.04
0.002369668,1,422,0.4
0.001669449,1,599,0
0,0,524,0.23
0.001715266,1,583,0.13
0.001683502,1,594,0
0.00172117,1,581,0
0,0,594,0
0.001689189,1,592,0.78
0.001709402,1,585,0.23
0.001754386,1,570,0.06
0.00172117,1,581,0.4
0.002016129,1,496,0.01
0,0,350,0
0,0,313,0
0,0,300,0
0,0,306,0
0.001683502,1,594,0.29
0.001712329,1,584,0.28
0.001686341,1,593,0.35
0.00172117,1,581,1.46
0.001718213,1,582,0.15
0,0,557,0.06
0,0,448,0.45
0.00204499,1,489,0.42
0.00209205,1,478,2.63
0,0,428,0.68
0.002183406,1,458,0
0.001669449,1,599,0.2
0.001760563,1,568,0.41
0.001669449,1,599,0
0.001672241,1,598,0.17
0.001686341,1,593,0.17
0.001689189,1,592,2.83
0.001692047,1,591,0.03
0.001712329,1,584,0.15
0.001733102,1,577,0.09
0.002257336,1,443,0.06
0.002439024,1,410,0
0,0,598,0.02
0.001703578,1,587,0
0.001733102,1,577,0.05
0.001730104,1,578,0.12
0,0,542,0.05
0.002173913,1,460,0.25
0.001675042,1,597,0.35
0.001733102,1,577,0
0.001960784,1,510,0
0.001680672,1,595,0.07
0.001675042,1,597,0.37
0.001718213,1,582,0.09
0.001748252,1,572,0.1
0.001945525,1,514,0.64
0.001669449,1,599,0.3
0.001718213,1,582,0.2
0.001694915,1,590,0.31
0.00204918,1,488,0.04
0.002398082,1,417,0.31
0.001672241,1,598,0.09
0.001675042,1,597,1.64
0.001683502,1,594,0.41
0,0,472,0.68
0.002207506,1,453,0.04
0.001672241,1,598,0.05
0.001694915,1,590,0.17
0.001745201,1,573,1.02
0.001769912,1,565,0.2
0,0,565,0.22
0,0,47,9.88
0,0,47,0
0,0,43,0.46
0,0,43,1.42
0,0,42,0
0,0,40,0
0,0,39,0
0,0,39,0
0,0,34,0
0,0,122,0
0.001715266,1,583,0.36
0.001669449,1,599,0
0.001824818,1,548,1.36
0.002475248,1,404,0.28
