Timeratio,evadiff
0.001669449,0.1
0.001709402,0.43
0,2.4
0.001824818,0.12
0,0
0,0
0.001831502,0.97
0.001669449,0.04
0.001751313,0.29
0.001703578,0
0.002392344,47.05
0.002415459,48.9
0,0
0.001672241,0.06
0.001669449,0.06
0,0.17
0,0.01
0.002145923,0.31
0,0.11
0,0
0.001669449,0.36
0.001683502,0.08
0.001680672,0.27
0.001683502,0.06
0.001686341,1.17
0,0.07
0,0.06
0.001795332,0.27
0.00203666,0.05
0.002469136,0.15
0.002040816,0.11
0.002136752,2.29
0.002164502,1.32
0.001675042,0.08
0.001669449,0.05
0.001718213,0.1
0.002192982,2.31
0.001669449,0.17
0.001692047,0
0.001675042,0.01
0.001683502,0.66
0.001686341,0.09
0.001689189,0.38
0.001992032,0.08
0.001908397,0.16
0.001912046,0
0.001669449,0.05
0.002304147,0.7
0.001669449,0.63
0.001677852,0.19
0.001680672,0.15
0.001798561,0.16
0.001669449,0.13
0.001675042,0
0.001692047,0.11
0.001706485,0.29
0,0.23
0,0.14
0.00204499,0.06
0.002,0.01
0.001808318,0.15
0,8.46
0,0
0.001669449,0.39
0,0.19
0.001697793,0.05
0.002293578,0
0,0.37
0.001669449,0.05
0.001672241,0.08
0.001675042,0.18
0.001677852,0.04
0.002169197,0
0.001709402,0.8
0.001727116,0.25
0.002074689,0.08
0,0.31
0,0.03
0,48.01
0,0
0.001675042,0.04
0.001712329,0.19
0.001703578,1.08
0,0.22
0,0
0.001763668,1.62
0.002004008,0.45
0.002178649,0
0.002192982,0
0.001669449,0.51
0.001718213,0.26
0,0
0,0
0,0
0,1.38
0,3.58
0,0.78
0,0.55
0,1.09
0,0.49
0,1.24
0,1.03
0,0.85
0,0.02
0.001675042,0.11
0.001669449,0.05
0.002012072,0.08
0.001669449,0.05
0.001683502,0.3
0,0.01
0,0.87
0.002057613,0
0.001712329,0.08
0.00170068,0.15
0.001703578,0.22
0.001683502,0.06
0.001669449,1.05
0.001672241,0.68
0.002252252,5.48
0.001683502,0.26
0.001782531,0.21
0.001736111,2.11
0.002272727,0.27
0,0.18
0.001677852,0.1
0.001672241,0.08
0.001692047,0.33
0.001730104,0.09
0.001953125,0.08
0.002053388,0.77
0.001669449,0
0.001672241,0.03
0,0.15
0.001669449,0.42
0.001675042,0
0.001672241,0.11
0.001675042,0
0,0.04
0.001669449,0.05
0,0
0,0.07
0.001669449,0
0.001769912,1.36
0.001669449,0.05
0,0.15
0.001689189,1.41
0.001692047,0.39
0.001818182,0
0.001941748,0.3
0.001805054,0.17
0.00177305,0.07
0,0
0.001680672,0.13
0.001683502,0.08
0,0.18
0.001689189,0
0.001692047,0.06
0.001669449,0
0.001669449,0.03
0.001724138,1.49
0.001727116,0.11
0.001782531,0.21
0.001686341,0.12
0.001779359,0.2
0.001686341,0
0,0.26
0,0.1
0.00172117,0.38
0.001669449,0
0.001851852,0
0,0
0,0.02
0.001677852,5.56
0,0
0,0
0,0
0,0
0.001669449,0.05
0,0.24
0.001677852,0.04
0.001680672,0.84
0.001757469,0.23
0,0.01
0.001972387,0
0.002004008,0
0,0.05
0.001669449,0.14
0,0.05
0.001694915,4.01
0.001724138,0.39
0,0
0.001669449,0.05
0.001669449,0.45
0.001697793,0.63
0.001694915,0.15
0.00170068,0.23
0,0.01
0.001669449,0.05
0.001692047,3.34
0.001766784,1.95
0.001851852,0.14
0.001879699,0.31
0.001930502,3.53
0.001669449,0.34
0.001675042,0.05
0.001677852,0.08
0.001692047,0.5
0,0.07
0.001730104,0.06
0,0.08
0.001845018,0.23
0.001919386,0.09
0.001669449,0.33
0.001669449,0.08
0.001683502,0.13
0.001669449,0.28
0.001669449,0.05
0.001893939,0.82
0,0.05
0,0.05
0.001669449,0.06
0.001669449,0.54
0.001672241,0.05
0.001677852,0.3
0,0.33
0,0
0.001680672,0.24
0.001689189,0.08
0,0.3
0.001669449,0.54
0.001672241,0.37
0,0.11
0.001718213,0.22
0.001675042,0.08
0.001683502,0.95
0.001692047,0.64
0.001669449,0.66
0.001680672,1.13
0,2.78
0.001953125,3.44
0.001996008,0.67
0.001669449,0.05
0.001669449,0.68
0.001672241,0.19
0,0.89
0,0.06
0.001669449,0.05
0.001672241,0.08
0.001680672,0.04
0.001766784,0.27
0.002016129,0.02
0.002028398,0.12
0.001953125,0.22
0.001669449,0.04
0.001669449,0
0.00170068,0.01
0.001748252,0.56
0.001788909,0.01
0.001782531,0
0.001980198,0.03
0.002352941,0.03
0.001694915,0.05
0.001683502,0.12
0.001718213,0.07
0.001828154,0.19
0.002087683,0.02
0.001669449,0.01
0,0.21
0,0.63
0,0.39
0.001669449,0.05
0,0.08
0,0.05
0,0.25
0.001669449,0.32
0.001680672,0.27
0.001683502,0.13
0,0.25
0.001715266,0.21
0,0.39
0.001686341,0.13
0.001689189,0.38
0,0.21
0.001760563,0.35
0.001779359,0
0.001828154,0
0.001792115,0
0.001669449,0.62
0.001675042,0.67
0.001818182,0.09
0.001692047,0.04
0.001706485,0.71
0.002493766,0.14
0,0
0,0
0,0.08
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.54
0,0.08
0.002145923,0.47
0.002192982,0.44
0,0.37
0,0.06
0,0
0,0
0,0
0,0.13
0.001715266,0.13
0.001718213,0.19
0,0.12
0.001733102,0.02
0,0
0.002155172,0
0.002159827,0
0,0
0,0.33
0.001763668,0.33
0,2.7
0.001745201,0.28
0,0.1
0,0.02
0.002247191,0.05
0,0.08
0,0.09
0,0.16
0,0.17
0,13.1
0,0
0.001694915,3.05
0.002,0
0.002145923,0.75
0.002222222,0
0,0
0.002227171,0.32
0,0.02
0,0.75
0,0.84
0.001996008,0.08
0.002164502,0.03
0,0.57
0,0.21
0.001669449,0.05
0,0.21
0,0.36
0,0.16
0,0.05
0.002123142,0.41
0.00212766,0.25
0.001669449,0.37
0.001672241,0.2
0.001686341,0.03
0.001715266,4.04
0,0.08
0,0
0.001669449,0.44
0.001675042,1.37
0.001769912,0.2
0,0.39
0.001680672,0.12
0,0.31
0.002087683,0
0.00209205,0.57
0.001683502,0.3
0.001677852,1.6
0.001672241,0.15
0.001937984,0.51
0.002439024,0.14
0,0.16
0,10.84
0,0
0,0
0.001669449,0.47
0.001672241,0.08
0.00170068,1.66
0.001709402,3.2
0.001828154,0
0.001680672,0.07
0.002457002,0.37
0,0
0.001669449,0
0,0.1
0.001801802,0.34
0.001937984,0.16
0.001941748,0.76
0.00209205,0.22
0.001972387,0.17
0.002114165,0.15
0.002444988,0.17
0,0
0,0.64
0,0
0,0
0,0
0,0.38
0.002066116,0.04
0.001669449,0.05
0.001677852,0.05
0.001694915,1.19
0.001904762,0.02
0.001923077,1.22
0.002070393,0.42
0.001683502,0.49
0.001675042,0.13
0.001683502,0.47
0.001915709,0.13
0.002364066,0
0.002487562,1.33
0,0.18
0,0.11
0,0
0,0
0,0
0.001669449,0.32
0,0.84
0,0.78
0.002304147,0.36
0.002427184,0.44
0.001669449,0.05
0.002016129,0.02
0.001694915,0.08
0,0.13
0.001672241,0.04
0,0.07
0.001883239,0.32
0,0.24
0,0.23
0,43.33
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001680672,0.4
0.001683502,0.1
0,0.15
0.001715266,0.02
0.002074689,0.05
0.001680672,0
0.002222222,0.01
0,0.04
0.001785714,0
0,0
0.001675042,0.11
0.001669449,0.6
0.001672241,0.01
0,0.31
0.001677852,0.26
0,0.07
0,0.07
0.001680672,0.03
0,0.04
0,0.35
0,1.47
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001669449,0.05
0.001811594,0.16
0.001677852,2.15
0.001689189,0.93
0.001779359,0.32
0.001890359,0
0.002155172,0.07
0.002066116,0.16
0.002070393,1.01
0.00245098,0
0,0
0.001669449,0
0.001677852,0
0.001672241,0
0.001841621,0.53
0.002016129,1.12
0.001675042,0.65
0.001718213,0.74
0,0.12
0.001757469,0.71
0.001680672,0.5
0.001818182,6.13
0,0
0.00174216,0.28
0.001766784,0
0.001669449,0.05
0.001697793,0.14
0.001879699,0.11
0.001841621,0.91
0.001915709,3.15
0,0.02
0.001683502,0.2
0.001703578,1.56
0.001718213,5.24
0.001865672,0.57
0.001730104,0.15
0.001669449,0.3
0.001834862,0.4
0.001838235,0.23
0.001669449,0.19
0.001672241,0.37
0,0
0.001675042,0.46
0,0.16
0.001697793,0
0.002325581,0.13
0.001669449,0
0.001672241,0.15
0.001672241,0.14
0,0.04
0,0.03
0.001680672,0
0.001692047,0.65
0.001795332,0.13
0.001672241,0
0,0.17
0.001683502,0
0.00173913,0.24
0.002237136,0.12
0.001669449,0.27
0,0.03
0.001828154,0.24
0.001976285,2.63
0.001980198,0
0.001984127,0
0.002169197,0
0.001669449,0
0.001677852,0.11
0,0.19
0.001766784,0.02
0,0
0.001683502,0.08
0.001686341,0.42
0.001754386,0.23
0.001858736,0.06
0.001686341,0.17
0.001697793,0.04
0.00170068,0.23
0.001703578,0.16
0.001706485,0.08
0.001727116,0.05
0.001838235,0.23
0.001811594,0.29
0.001872659,0.03
0.001669449,0
0,0
0.001769912,0.13
0.001669449,0.13
0.001808318,0.8
0,2.22
0.001669449,0.41
0.001769912,1.17
0.001968504,0.11
0.001669449,0.2
0.001736111,0.1
0.001694915,0.15
0.002164502,0.04
0,0.41
0,0.44
0.001675042,0.12
0.001683502,0.25
0,0.84
0,0.19
0.002053388,0.22
0,0.07
0,0.65
0,11.98
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001669449,0
0.001669449,0.01
0.001831502,0.37
0.001669449,0.3
0,0.24
0,0.24
0.001677852,0.06
0,0.02
0.001680672,0.42
0.001672241,0.01
0.001675042,2.88
0.001669449,0.74
0.001672241,0.65
0.001677852,0.11
0.001675042,0.99
0.002141328,0.3
0.002283105,0
0.001669449,0.37
0,0.19
0,0.11
0,0.33
0.002380952,0.22
0,0.03
0.002487562,0
0.001703578,0.05
0.001733102,0.9
0.001683502,0
0,0.23
0.001706485,0.81
0.001805054,0.01
0.002150538,0.07
0.001669449,0.61
0,0.14
0.001757469,0.02
0.001675042,0
0.001689189,0.06
0.001669449,0.32
0.001669449,0.59
0.001672241,0.37
0.001675042,0.22
0.001669449,0.3
0.002096436,0.06
0.00204918,0.23
0.001669449,0.37
0,0.19
0.001824818,0.42
0.001669449,0.05
0.001672241,1.28
0.001680672,0.04
0.002262443,0.25
0.002232143,0.06
0.001669449,0.3
0.001672241,0.17
0,0.13
0.001798561,0.16
0.002136752,0.11
0,0.2
0,0.92
0.001672241,0.07
0.001675042,0.95
0.001677852,1.06
0.001680672,0.79
0.001712329,0.62
0.001769912,0.04
0,0.15
0.001686341,0.95
0.001694915,0.15
0,0.07
0.001792115,2.74
0.001814882,4.06
0.001851852,0.03
0,0.05
0.001869159,0.52
0.001872659,0
0.001937984,0.6
0,0.86
0,0
0.001801802,2.87
0,0.24
0.001851852,0.14
0.001669449,0.09
0.001677852,0.52
0.001686341,0.1
0,0.05
0,0
0,0
0,0
0.001712329,0.58
0,0
0,0.55
0.001798561,0.16
0.001883239,0.17
0.002004008,2.44
0,0.75
0,7.11
0.001669449,0.38
0,0.07
0,0
0.001675042,0.55
0,0.18
0.001841621,0.11
0.001748252,0.14
0,0.32
0,0
0,0.03
0.001669449,0.43
0.001709402,0.05
0.001683502,1.31
0.001694915,0.33
0,0.06
0,0
0,0
0,0.06
0.002444988,0
0,0
0.001669449,0.05
0.001672241,1.28
0.001984127,0.22
0.001669449,0
0,0.14
0.001672241,0.03
0.001675042,0.18
0.001683502,0.04
0.001692047,0.09
0,0.06
0,0
0,0
0,0
0,0
0.001669449,0.33
0.001672241,0.09
0.00170068,0.11
0.001703578,0
0,1.09
0.001669449,0.41
0.001697793,0.09
0.00177305,0.13
0.002380952,0
0.001677852,0.09
0,0.16
0.001845018,0.2
0.002141328,0
0,0.37
0.00245098,0.45
0.001669449,0.04
0.001680672,0.07
0,0.37
0.001937984,5.83
0.00234192,0.23
0.002347418,0.2
0.002352941,0.06
0,0.14
0.002369668,0.05
0,0
0.0025,0.08
0,0.22
0,0.39
0,0
0.001675042,0
0.001686341,0.29
0.001692047,0.21
0,0.15
0,0.2
0.002145923,0.09
0.002192982,0.06
0.002197802,0
0.002262443,0
0.00210084,0.03
0.002325581,1.26
0.00212766,0.66
0.001675042,1.09
0.001677852,2.37
0,0
0.002457002,0
0.002331002,0
0,0.08
0.001686341,0.08
0,0.9
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001677852,0.08
0.001776199,0.6
0,0.39
0,0.45
0.001669449,0.49
0,0.88
0.001669449,0.3
0.001730104,0.16
0.002087683,0.03
0,0.28
0,1.15
0,0.44
0.001675042,0.1
0.002061856,0.01
0.00174216,0.46
0.001669449,0.05
0.001805054,0.52
0,11.29
0.001818182,0
0.002304147,4.28
0.002320186,0
0.002358491,0
0,0.04
0.001798561,0.05
0.002369668,0.11
0.002487562,0
0.001669449,0.05
0.001669449,0.96
0.002004008,0.09
0.002237136,0
0.00245098,0.59
0.001669449,0.22
0.001680672,0.12
0.001683502,0.38
0,0.17
0.001683502,0
0,0.22
0.001748252,0.13
0,0
0,0.16
0.001949318,0.17
0,0.03
0,3.37
0.001669449,0.33
0.001672241,0.09
0.001675042,0.04
0.001675042,0.06
0.001677852,0.11
0,0.34
0.001680672,0.07
0.001683502,0.01
0,0.12
0.001669449,0.05
0.001703578,0.05
0,0.11
0,0.53
0.00173913,0.43
0.001686341,0.1
0.001694915,0
0.001814882,0.32
0.001897533,0.77
0.001964637,0
0.001672241,0.02
0,0.18
0.002109705,2.92
0,0.03
0.002178649,2.31
0,0.61
0.001706485,0.1
0.002008032,0.06
0.002053388,0
0.001689189,0.01
0.001669449,0
0.001672241,0.14
0.001675042,0.03
0.00177305,0.02
0.00177305,2.14
0,0.17
0.001683502,0.06
0.001776199,0.27
0,0.32
0.001669449,0.1
0.001672241,0.4
0.001675042,0.1
0.00170068,3.17
0.001709402,0.28
0.001845018,9.91
0,1.16
0.001824818,0.45
0.001845018,0.02
0,0
0.001669449,0.54
0.001960784,0.04
0.002202643,0.31
0.001669449,0
0.001675042,0.14
0.001677852,0
0,0
0.001689189,0.13
0.001828154,1.44
0,0
0.001669449,0
0.001677852,0.18
0.001697793,0.03
0.001754386,0.45
0.002028398,1.14
0.001669449,0.05
0.002,0.42
0,3.02
0,0
0.001672241,0.09
0.001845018,0.03
0,0.15
0.002358491,0.24
0.001683502,0.01
0.001669449,0.05
0.001672241,0.08
0.001675042,0.02
0,0
0,0.14
0.00203252,0.18
0.002074689,0.02
0.002252252,0.1
0.001675042,0.08
0.001686341,0.3
0,0.16
0.001960784,0.16
0.001669449,0.33
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001689189,0.07
0,0.13
0.001763668,0.13
0.001766784,0.05
0,0.58
0.001776199,0.09
0.001862197,2.16
0.001680672,0.15
0.001692047,0.07
0.001792115,0
0.002118644,0.12
0.002173913,0.07
0.001692047,0.62
0,0.23
0.001669449,0.22
0.001672241,0.31
0.001703578,0.22
0.001706485,0.54
0.001709402,1
0.001712329,0.52
0.001788909,4.95
0.001669449,0.05
0,0.08
0.001766784,0.08
0.001727116,0.04
0.001980198,0.75
0,0
0,1.57
0,0.3
0.002444988,0.1
0.001792115,0.15
0.001945525,0.23
0.001811594,0
0.001893939,0.01
0.001669449,0.05
0.001845018,4.31
0,4.36
0.001855288,4.9
0.001782531,0.01
0,0.09
0.001718213,0.15
0,0
0.001766784,0.04
0.002105263,0.04
0.002118644,0.02
0,0.32
0,0.22
0.001686341,0
0.00170068,0.12
0.001724138,0.09
0.001883239,0
0.001675042,0.16
0.002178649,0
0.001669449,0.03
0.001672241,0.13
0.001675042,0.08
0,0.09
0.001727116,3.51
0.001754386,1.23
0,0.15
0,0
0,2.86
0.002202643,0.03
0.002304147,0
0,0
0,0
0,0.05
0.001730104,0.1
0.001763668,0.48
0,0
0.002475248,1.16
0.001669449,0.59
0,0.68
0.001712329,0.02
0.001841621,1.12
0.001890359,0.45
0.001669449,0.05
0,0.05
0,0.35
0.001675042,0.7
0.001677852,0.57
0.001692047,0.1
0.001730104,0.03
0.002028398,0.06
0.001675042,0.01
0.001712329,1.58
0.001897533,0.24
0.002118644,0
0.002309469,0.66
0.002358491,48.06
0.002398082,0
0.002415459,0
0,0
0.001703578,0
0.002008032,1.44
0.001669449,0.01
0.001686341,0.55
0,0.25
0,0.24
0,0.15
0,0.05
0,0.02
0.001669449,0.32
0.001669449,2.1
0.001672241,3.53
0.001675042,1.85
0.001706485,0.17
0.001754386,4.42
0.001692047,0.05
0.001923077,0
0.002079002,0
0.001692047,0.39
0,0.54
0.001669449,0.04
0.001677852,0.01
0.001680672,0.3
0.001923077,6.36
0.001669449,0.05
0.001669449,0.21
0.001672241,0.35
0.001675042,0.21
0,0
0,0.48
0.001785714,0
0.001745201,0.78
0,0
0.001736111,5.87
0.002183406,0.11
0.002347418,0
0.001669449,0.79
0,0.09
0,0.5
0,0.36
0,11.09
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001736111,1.15
0.001692047,0.14
0.001694915,0.03
0.001669449,0.73
0.001795332,0.16
0.002272727,0.1
0.001669449,0.23
0.001672241,0.49
0.001686341,0.18
0.002409639,0
0.001992032,0.19
0.002178649,0.24
0,0.04
0.001692047,0.17
0.001718213,0.45
0,4.01
0.001669449,0.2
0,0.09
0.001677852,0.18
0.001692047,0.12
0.001851852,0
0.00210084,0.19
0.002105263,0.35
0.002257336,0.13
0.002150538,1.19
0.002164502,1
0,0.84
0.002293578,57.56
0.002331002,0
0.002352941,0
0.001669449,0.37
0.001677852,0.18
0.001680672,0.03
0.001686341,0.47
0,0.02
0.001669449,0.05
0.001814882,0.24
0.001686341,0.79
0.002325581,0
0.001669449,0.45
0,0.01
0,0.18
0.001706485,0.06
0.001745201,0.03
0.001879699,0.5
0.001858736,0.31
0.002178649,0.13
0.002183406,0
0.002188184,0.84
0.002066116,0
0.002087683,0
0,0.01
0,0
0.002188184,0.03
0.002217295,0.05
0.002272727,0.04
0.00234192,0
0.002469136,0
0.002487562,0
0.002493766,0
0.0025,0
0,0
0,0.12
0.001672241,0.08
0.001677852,0
0,0.19
0.001996008,0.01
0,0
0.001675042,0.38
0.001703578,0.32
0.001718213,0.01
0.001709402,0.1
0.00172117,0.24
0.002070393,0.22
0.001901141,0.05
0.002145923,0.35
0.002298851,0.27
0.002487562,2.92
0,6.43
0,0
0.001669449,0.05
0,0
0.001689189,0.01
0.001811594,0.59
0,0
0.002202643,0
0.001672241,0.85
0.001675042,0.28
0.001923077,1.96
0,5.18
0.001972387,3.81
0.002403846,0
0,0
0,0.05
0.001686341,0.46
0,0.06
0.001669449,0.05
0.001669449,0.82
0.001677852,0.11
0.001694915,0.56
0.001669449,0
0.001669449,0.01
0.001675042,0.48
0.001697793,0.14
0.001706485,0.63
0.001715266,0.28
0,0.17
0,0.05
0.001694915,0
0,4.37
0.002247191,0.11
0,0
0.001669449,0.12
0.001672241,0.08
0.001689189,0.66
0.001964637,0.05
0,0.86
0,0.04
0,0.13
0,0.17
0,0.07
0,0.74
0.002159827,0.06
0.002164502,0.1
0.002192982,0.01
0.002398082,3.03
0.001669449,0.7
0.001672241,0.02
0.001876173,0.15
0,0.05
0.001672241,0.08
0.001703578,0.64
0.001706485,1.02
0.001879699,0.32
0.002028398,2.73
0.001883239,0.14
0.002053388,4.65
0.001751313,0.16
0.001669449,0.05
0.001672241,0.08
0.001831502,0.02
0.001766784,0.09
0,0.13
0,0
0,0.12
0.001669449,0.3
0.001706485,0.21
0,2.26
0.001669449,0.02
0,0
0.001669449,0.05
0.001672241,0.01
0,0
0.001715266,0.18
0.001669449,0.2
0.001677852,0.09
0,0.13
0.001680672,0.09
0.001689189,0.13
0.001669449,0.08
0.001672241,0.33
0,0.45
0.001675042,0.05
0.001689189,0.22
0.001703578,5.15
0.001669449,0.3
0,0.23
0,38.43
0.00174216,0.24
0.001675042,0.15
0.001680672,3.34
0,0.79
0.001712329,0.01
0.001669449,0.41
0.001669449,0.05
0,0.01
0.001677852,1.28
0.001669449,0.05
0.001814882,0.02
0.002155172,0.09
0.002272727,0.99
0.00209205,0.16
0.002320186,0
0,0
0.002375297,0.48
0,0.57
0.002188184,0
0.001675042,1.27
0,0.83
0.001751313,1.38
0.001858736,0.04
0,0.25
0,0.09
0,0.08
0.001669449,0.05
0.001712329,0.04
0.001697793,1.13
0.002427184,0.05
0.001669449,0.19
0.001754386,0.15
0.001706485,0.23
0.001776199,0.08
0.001703578,0.06
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001677852,0.07
0.001686341,0.08
0.001669449,0.05
0.001672241,0.05
0,0.06
0.001748252,0.1
0.00170068,0.06
0.001748252,0.18
0.001869159,0.04
0,0.14
0.002155172,0.18
0.002192982,0
0.002252252,0
0.002257336,0
0,0
0,0
0,0
0.001697793,0.12
0,0.23
0,0
0.001669449,0.05
0.001669449,0.04
0.001672241,0.63
0.001677852,0
0,0.11
0.001683502,0.11
0,1.33
0.001706485,0.07
0.001960784,0.06
0.002087683,0.08
0,0.01
0.001689189,7.58
0,0.13
0.001689189,0.01
0.001715266,0.07
0.00172117,0.01
0.001718213,0.12
0.00172117,0.18
0.001821494,0.19
0,0.09
0.002272727,0
0.00245098,0.15
0,0.44
0,0
0,0.59
0.001669449,0.86
0.001675042,0.04
0.001675042,0.68
0.001706485,0.52
0.001709402,0.31
0.001980198,0.04
0.001798561,1.27
0.001669449,0.34
0.001672241,0.87
0.001680672,0.09
0.001736111,2.29
0.00173913,1.18
0,0.98
0,0.14
0.001672241,0
0.001675042,0.12
0.001689189,0.17
0.001680672,0.01
0,0.21
0.001805054,0.13
0.001669449,0.12
0.001669449,1.13
0.001672241,0.19
0,0
0,0.27
0.001785714,0.04
0.001795332,0.1
0,2.42
0.00203252,1.45
0.00170068,0.22
0.001669449,0.18
0.001675042,0.01
0,0.19
0.001926782,0.15
0,0
0.001945525,0.25
0.002392344,1.36
0.00248139,0
0.002487562,1.75
0.001669449,0.39
0,6.85
0.001715266,2.39
0.001754386,0.03
0.001869159,0.09
0.001686341,0.07
0.001689189,0.12
0.001669449,0.05
0.001672241,0.01
0,0.17
0.001686341,0
0.001712329,0.13
0.002369668,1.13
0.001669449,0
0,0
0.001677852,0.14
0.001680672,0.18
0.001683502,0.04
0.001675042,0.06
0.001692047,1.11
0.001675042,0
0.001724138,0.07
0,0
0,0.25
0.002109705,0
0.001709402,1.6
0.001727116,0.24
0,0.1
0.001838235,0
0,0
0.001669449,0.13
0.001712329,0.15
0.001733102,0.89
0.001834862,5.06
0.002222222,0
0,0
0.002227171,0
0.002272727,0
0.001669449,0.05
0.001672241,0.08
0.001672241,0.24
0.001675042,0.32
0.001709402,0.34
0.00203666,0.09
0.002325581,0.3
0,0.01
0.001669449,0.05
0.001672241,0.08
0.001697793,0.53
0.002267574,0.16
0.00173913,0.22
0.001751313,0.03
0.00177305,0.06
0.001669449,0.05
0.001672241,0.02
0.001680672,0.18
0.001683502,0.04
0,0.12
0.001886792,0.02
0,0.08
0.001923077,0.07
0,0.44
0,0.06
0.002352941,1.18
0.002197802,0.43
0,0
0,0
0.001669449,0.05
0,0.01
0.001669449,0.13
0.001763668,0.15
0,0
0.002222222,0
0.001706485,0.05
0.001677852,0.1
0.001680672,0.02
0.001964637,0.14
0.002024291,0.08
0.001672241,0.11
0.001697793,0.01
0.001733102,0
0.001782531,2.21
0.001795332,0.59
0.001669449,0.54
0.001709402,0.05
0.002257336,0
0.001675042,0.17
0.001669449,0.32
0.001672241,0.1
0.001675042,0
0.001677852,2.47
0,0
0.001763668,0.02
0.002375297,0.01
0,0.08
0.001675042,1.17
0.001779359,0.11
0,0.2
0.001808318,0.05
0.001805054,0.21
0,56.11
0,0
0,0.01
0.002386635,10.89
0.001683502,0.2
0.001686341,0.02
0.001689189,0.38
0,0.27
0.001689189,0.12
0.002164502,0.18
0,0.09
0,0
0.001669449,0.05
0,0.66
0.002109705,1.25
0.002053388,0.2
0,0.07
0.002298851,0.11
0.002074689,0.23
0.001669449,0.21
0.001683502,0.64
0.001730104,0.2
0.00174216,0.15
0.001798561,0.18
0.001869159,0.21
0.001988072,0.32
0,0.26
0,0.56
0.001694915,0
0.001675042,0.56
0.001686341,0.84
0.002202643,0.02
0.002227171,1.38
0.001669449,0.81
0.001672241,0.28
0.001675042,0.53
0.001683502,0.21
0.001694915,0.04
0.001686341,0.01
0.001715266,0.28
0.002070393,0.08
0,0.27
0,0.09
0,0.07
