Color,Timeratio,TimeInt,MoveNumber,eva,Termination,Piece
0,4.096385542,17,14,-8.4,0,Knight
1,0.442477876,2,19,-13.14,0,Rook
1,1.62601626,6,29,-8.48,0,Pawn
1,0.701754386,2,34,-7.99,0,Rook
1,0.927643785,5,17,-10.3,0,Knight
1,0.224719101,1,12,-1.45,0,Bishop
1,3.260869565,12,28,-12.79,1,Rook
0,1.224489796,6,16,10.78,0,Knight
0,5.119453925,15,32,9.49,1,Rook
1,0.368324125,2,29,-21.62,0,Rook
1,0.486618005,2,40,-13.42,0,Queen
1,0.612244898,3,29,-14.62,0,Queen
0,3.03030303,1,82,0,0,Rook
0,0.442477876,2,24,16.46,0,Bishop
1,1.824817518,10,17,11.22,0,Queen
1,1.425661914,7,21,-14.59,0,Bishop
1,6.611570248,8,31,-11.43,0,Rook
1,1.75,7,22,-12.47,0,Rook
1,9.090909091,25,30,-4.58,0,Bishop
1,2.166064982,6,29,-7.33,0,Queen
0,0.408163265,2,21,13.39,0,Queen
0,0.917431193,5,15,7.32,0,Knight
1,0.222717149,1,25,-9,0,Rook
0,1.461377871,7,35,13.9,0,Rook
0,1.506024096,5,38,10.28,0,Knight
0,0.37593985,2,14,13.18,0,Bishop
1,7.540983607,23,15,-1.89,0,Rook
1,0.472813239,2,30,-9.9,0,Rook
1,0.975609756,4,23,-5.55,0,Bishop
0,0.235294118,1,32,-13.46,0,King
0,0.682593857,2,41,11.4,0,Pawn
1,2.033898305,6,29,-15.91,0,Queen
1,8.8,11,44,-6.43,0,Knight
0,3.553299492,7,25,-0.44,1,Rook
1,0.675675676,2,28,-7.31,0,Rook
1,3.141361257,6,44,-15.85,0,King
0,0.355871886,1,38,-12.75,0,Pawn
1,9.433962264,10,29,12.08,0,Knight
0,0.555555556,3,24,13.48,0,Rook
0,11.36890951,49,19,-8.75,0,Queen
0,0.67114094,2,64,0,0,King
1,0.436681223,1,45,-84.77,0,Rook
0,6.613756614,25,23,7.54,0,Bishop
0,0.41322314,2,25,9.21,0,Bishop
1,1.488833747,6,24,-8.08,0,King
0,4.318181818,19,24,-8.38,0,Rook
0,7.627118644,18,26,8.49,1,Bishop
1,1.851851852,6,23,-15.74,0,Queen
0,2.597402597,10,27,2.83,0,King
0,2.409638554,8,35,6.47,1,King
1,2.830188679,12,30,-10.12,0,Knight
1,1.308411215,7,15,-2.81,0,Knight
1,0.890868597,4,30,-16.19,0,Knight
1,0.865800866,4,18,-31.4,1,Bishop
0,0.372439479,2,22,8.46,0,Knight
1,1.03950104,5,31,-23.3,0,King
0,0.396825397,1,31,12.62,0,Bishop
1,0.78125,1,40,-66.08,0,Pawn
1,70,14,38,14.63,0,King
0,0.454545455,1,94,0,1,Rook
0,3.883495146,4,44,9.4,0,Rook
1,1.03626943,2,36,0,1,Rook
1,1.133786848,5,21,-8.98,0,Bishop
1,0.899280576,5,11,-8.53,0,Knight
0,1.171875,3,33,-15.02,0,King
0,140,14,31,-7.29,0,Queen
1,0.332225914,1,58,0,0,King
0,15,6,38,-8,0,King
1,2.493765586,10,28,-7.84,0,Rook
1,2.558139535,11,18,-8.51,0,Bishop
1,0.543478261,2,16,-9.46,0,Queen
0,0.583657588,3,19,15.36,0,Bishop
1,20,1,54,0,0,King
0,0.34904014,2,11,8.3,0,Knight
0,0.760456274,2,47,85.1,0,King
1,1.229508197,3,41,-8.8,0,Rook
0,3.431372549,14,28,10.89,0,Rook
0,1.418439716,6,22,5.25,0,Queen
1,0.737100737,3,37,-13.4,0,Bishop
0,2.374670185,9,23,8.61,0,Queen
0,0.619195046,2,20,8.75,0,Knight
1,1.449275362,3,44,-7.6,0,Pawn
0,10.14492754,42,26,2.65,1,Queen
1,1.226993865,2,35,-1,1,King
1,5.722070845,21,24,7.04,0,Queen
0,2.06185567,6,42,65.47,0,Knight
0,1.449275362,4,34,9.04,0,Rook
1,0.296735905,1,32,0,0,King
0,2.173913043,3,36,8.28,0,Queen
1,2.5,9,23,-7.38,0,Bishop
1,0.706713781,2,44,-12.28,0,Knight
0,1.208459215,4,32,4.2,0,Rook
0,1.256281407,5,26,8.68,0,Rook
0,0.19379845,1,14,12.15,0,Knight
1,3.424657534,15,18,-8.85,0,Bishop
0,0.403225806,2,11,13.15,0,Queen
0,1.212121212,6,19,10.67,0,Rook
1,3.519061584,12,18,-7.16,1,Rook
1,1.431492843,7,14,-8.15,0,Bishop
0,1.325757576,7,17,10.02,0,Rook
1,1.699716714,6,19,-14.07,0,Bishop
1,1.948051948,3,65,0,1,Knight
0,1.19760479,2,58,0,1,King
1,1.473296501,8,12,-16.31,0,Queen
1,0.729927007,2,26,-15.15,0,Bishop
0,2.733485194,12,23,4.77,0,Rook
1,3.910614525,7,43,9.14,0,Bishop
0,0.683371298,3,21,4.72,0,Bishop
1,0.468384075,2,42,-9.41,0,Pawn
1,1.492537313,1,37,-74.83,0,Knight
0,3.370786517,9,33,7.57,1,Pawn
1,1.635514019,7,29,-11.38,0,Bishop
1,9.615384615,5,43,-1.92,1,King
0,1.323251418,7,19,-13.02,0,Rook
1,0.495049505,2,43,-10.51,0,King
1,0.185528757,1,24,-11.27,0,King
0,1.219512195,5,22,5.62,0,Bishop
1,14.12639405,38,21,-0.45,1,King
1,0.487804878,2,18,-27.21,0,King
0,4.504504505,15,22,-8.37,1,Rook
1,3.333333333,3,33,-10.23,0,Rook
0,0.952380952,1,54,0,1,King
0,1.478743068,8,15,3.7,0,Knight
0,6.822612086,35,12,0.5,1,Pawn
0,0.202020202,1,12,11.32,0,Queen
0,0.689655172,1,32,13.34,0,Rook
1,1.848049281,9,16,-13.15,0,Knight
1,0.790513834,2,36,-18.52,0,Knight
1,2.941176471,1,80,0,0,King
0,10.20408163,30,23,21.67,0,Rook
0,0.754716981,4,19,16.1,0,Knight
1,4.225352113,9,30,8.48,1,Pawn
0,1.232394366,7,7,5.41,0,Queen
1,6.637168142,15,31,-8.69,1,Queen
0,2.836879433,4,34,8.9,0,Pawn
1,0.626304802,3,21,0,0,Bishop
1,0.388349515,2,28,-15.36,0,Knight
1,0.559701493,3,18,-11.48,0,Knight
1,23.59550562,21,30,-6.3,1,Knight
0,1.091703057,5,21,13.3,0,Knight
1,0.214132762,1,13,-10.62,0,Queen
1,0.325732899,1,50,-63.05,0,Pawn
0,2.827763496,11,30,-12.16,0,King
1,3.865979381,15,18,-2.44,0,Pawn
1,1.956521739,9,22,-14.9,0,Queen
0,2.312138728,12,19,-2.97,1,Queen
1,11.77829099,51,13,-8.17,1,Pawn
1,1.526717557,2,42,-18.89,0,Knight
1,6.896551724,4,47,-9.26,0,Knight
0,0.596421471,3,26,12.29,0,Bishop
1,4.901960784,10,27,-15.22,0,King
0,0.519480519,2,39,8.69,0,Rook
0,4.87804878,2,50,60.89,1,King
1,6.172839506,5,37,-73.44,0,Queen
1,1.869158879,4,46,-8.95,1,Rook
1,0.864553314,3,46,0,0,Rook
1,1.204819277,4,30,12.21,0,King
0,0.287356322,1,42,62.93,0,King
0,1.075268817,6,10,8.1,0,Knight
0,6.262626263,31,17,6.3,0,Knight
0,2.923976608,5,38,11.72,0,Pawn
0,1.37524558,7,21,9.21,0,Knight
1,0.783289817,3,31,-8.1,0,Knight
0,1.01010101,2,59,0,0,King
1,1.246105919,4,28,-10.92,0,Bishop
0,2.465753425,9,24,9.19,0,Queen
0,12.53918495,40,35,10.13,1,Bishop
1,0.621118012,2,25,-5.23,0,Knight
0,1,2,37,-15.44,0,Queen
0,1.960784314,9,21,1.4,0,Queen
0,0.646551724,3,19,5.85,0,Bishop
0,3.311258278,5,47,60.69,1,King
0,1.601830664,7,30,-63.54,0,King
0,1.486988848,8,11,3.03,0,Pawn
1,1.805869074,8,31,-18.61,1,Knight
1,2.863436123,13,17,-13.17,0,Bishop
0,0.196078431,1,26,-9.49,0,Rook
0,0.516795866,2,31,7.15,0,Queen
0,4.210526316,4,30,11.54,0,Bishop
0,1.910828025,6,20,5.07,0,Bishop
1,3.910614525,7,42,5.43,0,Pawn
1,24.27745665,42,24,-17.57,0,Bishop
0,1.240694789,5,21,-7.94,0,Rook
1,2.101576182,12,7,-4.93,0,Queen
0,0.207900208,1,24,2.56,0,Knight
0,1.568627451,8,14,15.23,0,Knight
0,2.53164557,8,38,10.08,0,Pawn
1,2,1,62,-0.85,1,Rook
1,0.409836066,1,36,-9.23,0,Knight
1,4.105571848,14,23,-0.75,1,Queen
0,1.188118812,6,16,8.5,0,Bishop
1,0.507614213,1,28,-10.13,0,Knight
1,3.496503497,5,26,-7.29,1,Queen
0,1.115241636,3,24,8.33,1,Pawn
1,4.195804196,12,32,0.4,1,King
1,0.590551181,3,18,-11.2,0,Knight
0,8.333333333,2,34,0,0,Rook
1,1.655629139,5,25,-16.37,0,Knight
0,1.501501502,5,44,-7.14,0,Rook
0,15.69343066,43,16,10.86,0,Rook
0,8.564231738,34,19,7.15,0,Bishop
0,3.623188406,20,6,2.28,0,Queen
0,4,2,36,-22.31,1,King
0,9.691629956,22,26,17.78,0,Rook
1,2.083333333,6,38,-11.53,0,Pawn
0,2.43902439,8,27,8.84,0,Pawn
1,1.024590164,5,17,-21.78,0,Rook
0,0.263157895,1,21,9.44,0,Bishop
0,1.583710407,7,25,-7.31,0,Knight
0,0.341880342,2,10,8.71,0,Knight
1,8.474576271,10,44,-12.04,1,Rook
1,0.573613767,3,22,-10.77,0,Queen
0,1.385681293,6,38,16.5,0,Knight
0,0.508905852,2,23,29.3,0,Bishop
0,3.340292276,16,17,8.87,0,Queen
0,2.040816327,7,25,18,0,Bishop
0,6.474820144,18,31,6.78,0,Pawn
1,3.278688525,4,48,-6.95,1,Knight
0,0.490196078,2,19,16.76,0,Rook
1,1.848049281,9,20,-14.24,0,Queen
0,0.571428571,2,27,8.72,0,Queen
0,0.225733634,1,30,8.75,0,Knight
1,2.444987775,10,30,-9.79,0,Pawn
0,1.418439716,6,29,9.69,0,King
0,0.390625,2,19,14.27,0,Bishop
1,5.769230769,3,49,13.07,1,King
1,1.843317972,4,46,-18.28,0,Pawn
0,3.50877193,2,61,0,0,Queen
0,3.468208092,6,27,9.6,0,Queen
0,2.358490566,5,26,-12.94,0,Rook
0,0.394477318,2,27,13.08,0,Queen
1,0.666666667,2,26,-62.11,0,Knight
1,3.846153846,3,42,0,0,Rook
0,0.966183575,2,32,7.54,0,Rook
0,4.481132075,19,26,7.23,0,Knight
0,0.440528634,2,29,18.36,0,Pawn
1,1.431492843,7,15,-9.35,0,Queen
0,1.744186047,3,45,74.25,0,King
1,0.251889169,1,40,-62.74,0,Pawn
0,0.438596491,2,22,10.22,0,Knight
1,1.398601399,6,16,-6.61,0,Bishop
1,3.532608696,13,21,18.18,0,King
0,0.622406639,3,34,6.23,0,Bishop
1,6.849315068,5,29,8.3,0,Rook
0,1.515151515,1,68,0,0,King
1,1.126760563,4,30,-10.79,1,Knight
1,0.852878465,4,21,-6.33,0,Knight
1,1.298701299,5,24,8.3,0,Knight
1,4.452054795,13,24,-7.84,0,Queen
0,0.717703349,3,33,7.15,0,Bishop
1,4.347826087,2,49,0.12,0,Rook
1,0.444444444,2,24,-7.84,1,Bishop
0,1.398601399,6,23,21.54,0,Rook
0,0.542495479,3,12,12.89,0,Queen
0,0.422832981,2,33,74.79,1,Knight
1,2.068965517,3,36,-60.51,0,Rook
1,0.702576112,3,25,-10.81,0,Rook
0,0.306748466,1,49,73.84,0,Queen
0,0.196078431,1,23,10.08,0,Knight
1,3.973509934,12,27,-13.49,0,Knight
0,0.231481481,1,23,-10.58,0,King
1,0.438596491,2,14,-10.69,0,Bishop
1,0.955414013,3,30,-12.92,0,Rook
1,3.174603175,4,58,-10.41,0,Rook
0,2.341920375,10,35,9.69,0,Bishop
0,0.757575758,3,33,14.16,0,Queen
0,0.877192982,2,33,14.61,0,Rook
0,2.604166667,10,25,13.1,0,Knight
0,2.150537634,6,28,15,0,Queen
0,14.72868217,38,21,7.08,0,Queen
0,0.462962963,2,18,21.31,0,Knight
1,3.743315508,7,34,-7.46,1,King
0,1.225490196,5,24,13.15,0,Rook
0,3.50877193,10,31,3.75,1,Queen
0,0.23923445,1,29,6.55,0,King
1,1.666666667,7,18,-5.48,0,Knight
0,0.617283951,2,25,11,0,Rook
0,0.267379679,1,46,8.96,0,Bishop
1,0.408163265,1,41,-7.16,0,Queen
1,1.446280992,7,19,-3.81,1,Bishop
1,2.91005291,11,15,-12.79,0,Bishop
0,4.347826087,4,43,7.15,0,Knight
1,0.308641975,1,36,-5.88,0,Rook
1,0.823045267,4,21,-11.57,0,Queen
0,0.704225352,3,13,15.77,0,Queen
0,3.726708075,12,22,9.5,0,Bishop
0,8.556149733,32,22,9.1,0,Queen
1,0.201207243,1,26,-9.23,0,Knight
1,3.529411765,3,35,4.96,1,Rook
1,2.252252252,5,50,-3.91,1,Rook
0,2.941176471,8,36,6.32,0,Rook
1,27.64227642,34,29,-6.08,0,King
0,0.327868852,1,45,9.27,0,Pawn
0,0.484261501,2,42,11.39,1,Rook
1,0.386847195,2,23,14.47,0,Pawn
0,0.913242009,2,36,20.68,0,King
0,0.496277916,2,27,10.05,0,Queen
1,0.307692308,1,29,0,0,King
1,0.996015936,5,17,-8.3,0,Rook
0,10.46511628,9,25,8.91,0,Queen
1,0.775193798,4,22,-12.92,0,Queen
1,3.50877193,14,32,-14.62,0,Bishop
0,4.526748971,11,45,0,0,Queen
1,0.375234522,2,14,-5.84,0,Rook
1,0.740740741,3,40,-6.59,0,Queen
0,0.64516129,3,32,21.07,0,Bishop
1,3.49127182,14,25,-10.82,0,Rook
0,18.5840708,21,32,9.1,0,Pawn
0,1.333333333,2,32,-13.15,1,King
0,1.538461538,4,30,9.93,0,Rook
1,1.754385965,1,37,-70.91,0,King
0,3.885480573,19,12,10.28,0,Knight
0,8.771929825,20,33,6.7,0,Knight
1,0.823045267,2,23,-9.76,0,Knight
1,0.355871886,1,31,-14.49,0,Rook
1,2.222222222,4,47,-56.66,0,Rook
1,24.59893048,46,34,-10.5,0,Rook
1,1.380670611,7,24,-8.15,0,Queen
1,13.30645161,33,30,-8.38,0,Knight
1,35.71428571,5,50,-7.38,1,Pawn
1,1.401869159,3,20,-9.07,0,Knight
0,4.347826087,4,31,11.93,0,Queen
1,0.331125828,1,41,20.69,1,Queen
1,4.07239819,9,21,-7.12,0,Rook
0,7.462686567,20,23,14.29,0,Rook
1,0.555555556,2,33,-9.98,0,Rook
1,1.063829787,6,14,-23.38,0,Queen
1,0.700934579,3,29,-9.4,0,Queen
0,0.464037123,2,17,13.41,0,Queen
1,1.03950104,5,21,-17.48,0,Knight
1,0.454545455,2,23,-6.64,0,Bishop
1,1.077199282,6,13,-9.34,0,King
1,0.945179584,5,27,-9.04,0,Bishop
0,2.570694087,10,34,6.58,0,Bishop
1,0.454545455,1,30,-14.87,0,Rook
0,7.294832827,24,22,3.64,0,Knight
0,2.678571429,6,37,13.75,0,Pawn
1,0.988142292,5,15,-6.68,0,Bishop
1,1.785714286,6,42,-62.97,0,Knight
1,0.35971223,1,53,-73.28,1,King
1,0.662251656,2,28,-6.1,0,Rook
1,0.806451613,1,25,-11.76,0,Rook
1,0.775193798,4,10,-7.07,0,Queen
0,3.448275862,8,33,5.25,0,Rook
0,1.067615658,3,49,0,0,Rook
0,0.36900369,1,32,14.21,0,Rook
1,4.954954955,11,37,-19.41,0,Queen
0,2.232142857,5,47,0,0,Rook
1,1.157407407,5,26,-7.77,0,Queen
1,1.075268817,5,16,-0.83,0,Queen
0,0.572519084,3,19,7.68,0,Knight
1,7.462686567,30,20,-8.52,1,Knight
0,1.492537313,5,29,9.98,0,Queen
0,0.601202405,3,22,7.68,0,Bishop
1,0.191570881,1,20,-25.15,0,Bishop
0,0.842696629,3,32,10.11,0,Rook
0,6.329113924,15,47,8,0,Rook
0,1.061007958,4,26,-8.98,0,Pawn
1,1.256732496,7,12,-10.62,0,Queen
0,0.442477876,1,36,6.16,0,Pawn
1,3.856749311,14,19,13.02,0,King
0,1.052631579,3,33,7.53,0,Rook
0,2.717391304,5,41,-8.74,0,King
0,8.333333333,2,50,6.23,0,Queen
0,2.479338843,12,30,35.01,0,Queen
0,0.383877159,2,23,8.84,0,Queen
1,0.36036036,2,12,-17.23,0,Bishop
1,1.268115942,7,10,5.48,0,Queen
0,2.07253886,8,25,16.48,0,Knight
0,6.285714286,11,14,10.77,0,Queen
0,0.955414013,3,47,19,0,Rook
1,0.900900901,3,28,-10.96,0,King
0,0.336700337,1,45,7.76,1,Pawn
1,3.623188406,5,35,-11.94,0,King
1,5.466237942,17,26,14.46,0,Knight
1,0.468384075,2,22,-7.25,0,Queen
1,6.779661017,8,37,0,1,Queen
0,1.326259947,5,34,-27.08,0,Queen
0,0.835654596,3,33,-7.91,0,Pawn
0,2.321083172,12,10,-0.74,0,Queen
0,1.142857143,4,28,7.09,0,Pawn
1,1.973684211,3,35,-13.85,0,King
0,0.393700787,2,22,-6.71,0,Rook
1,0.709219858,4,12,7.22,0,Queen
1,0.519480519,2,48,-20.64,0,King
0,0.617283951,3,27,5.86,0,Bishop
0,0.597014925,2,45,11.95,0,King
0,1.745200698,10,8,8.46,1,Bishop
1,0.531914894,3,14,-9.84,0,Bishop
0,5,2,38,6.3,0,King
0,1.226993865,6,23,11.96,0,Pawn
0,5.357142857,12,26,7.62,0,Bishop
1,1.831501832,5,37,-11.16,0,Queen
0,0.570342205,3,18,8.37,0,Queen
1,0.374531835,2,20,-7.23,0,Bishop
1,0.584795322,2,40,-7.32,0,Rook
1,0.363636364,1,27,-12.61,0,Rook
1,2.339181287,8,20,-6.53,0,Pawn
1,0.720720721,4,14,-11.07,0,Knight
0,0.778210117,2,49,9.44,0,King
0,0.854700855,1,38,-0.52,0,Queen
0,0.256410256,1,43,8.57,0,Rook
1,1.421800948,6,31,-8.78,0,Pawn
0,280,14,72,0,0,King
1,0.6,3,22,-8.79,0,Queen
1,1.063829787,4,39,-15,1,King
0,0.520833333,1,23,12.92,0,Queen
0,3.610108303,10,35,15.57,0,Rook
0,1.524390244,5,44,4.5,1,Rook
0,1.923076923,5,32,5.96,0,Rook
0,2.422145329,7,38,12.23,1,Rook
1,2.463054187,10,36,-67.62,0,Pawn
1,103.8461538,108,18,-4.71,1,Bishop
0,2.762430939,10,24,9.94,0,Queen
1,1.742160279,5,14,6.44,0,Knight
0,2.083333333,2,50,9.67,0,Pawn
1,2.631578947,2,32,-9.39,1,Pawn
0,4.417670683,11,88,0,0,Bishop
1,1.234567901,5,20,-10.94,0,Queen
0,0.245700246,1,38,10.89,0,King
0,0.759493671,3,29,13.92,0,Queen
0,0.245700246,1,41,0,0,King
0,0.865800866,2,59,0,0,King
1,2.179836512,8,31,-16.86,0,Rook
0,7.977207977,28,22,13.23,0,Queen
0,3.353057199,17,19,7.24,0,Bishop
1,3.96039604,8,24,-13.07,0,Queen
0,0.367647059,1,29,5.75,0,Rook
0,2.046035806,8,33,16.44,0,Rook
1,2.046783626,7,35,-6.9,0,Pawn
1,2.803738318,3,46,-8.77,0,Rook
1,1.185770751,6,15,-12.21,1,Bishop
1,3.493449782,8,27,-7.94,1,Rook
1,0.921658986,2,48,-0.06,1,King
1,1.785714286,6,31,-12.69,1,Bishop
0,0.857142857,3,36,10.98,0,Knight
1,0.4048583,2,27,8.9,0,Knight
1,1.043841336,5,20,-9.44,0,Bishop
1,2.079002079,10,17,5.55,0,Queen
1,2.846975089,8,35,-8.61,0,Rook
1,2.064896755,7,27,-10.31,1,Pawn
1,0.465116279,1,77,0,0,King
1,0.811359026,4,19,-8.69,0,Rook
0,1.016260163,5,17,5.62,0,King
1,2.077151335,7,38,-14.19,0,Pawn
0,0.46728972,2,38,8.53,0,King
0,0.215982721,1,30,-73.95,1,King
1,1.158301158,3,40,-69.21,0,Knight
1,12.56830601,23,37,-8.96,1,Queen
1,21.27659574,10,37,9.59,0,Rook
0,0.183823529,1,23,8.76,0,Bishop
1,19.29824561,22,50,0,0,Bishop
0,0.263852243,1,38,65.21,0,Queen
0,0.362318841,1,48,10.23,0,Knight
0,0.888888889,4,29,10.73,0,Bishop
0,1.515151515,4,15,15.53,0,Queen
1,0.755667506,3,32,-9.68,0,Rook
0,0.396039604,2,23,14.07,0,Bishop
1,1.19760479,4,35,-10.85,1,Rook
0,0.22675737,1,28,11.88,0,Rook
1,1.492537313,5,35,-62.74,0,Queen
1,1.988071571,10,22,-9.47,0,Rook
1,0.668896321,2,34,-9.51,0,Bishop
0,1.550387597,2,36,12.24,0,Bishop
0,3.913043478,18,19,-15.13,1,Rook
1,1.242236025,2,37,-7.51,0,Pawn
0,0.847457627,3,20,8.75,0,Rook
1,0.455580866,2,43,-67.23,0,Bishop
1,3.703703704,2,29,-7.41,1,Rook
0,0.974658869,5,15,10.79,0,Queen
1,0.798403194,4,17,-19.86,0,Bishop
0,3.872437358,17,29,13.92,1,Rook
0,0.656455142,3,34,10.53,0,Queen
0,1.129943503,2,75,0,0,King
0,0.88691796,4,18,12.71,0,Bishop
0,0.188323917,1,23,7.76,0,Rook
0,1.094890511,3,38,7.71,0,Pawn
0,10.3626943,20,33,3.53,0,King
1,12.92775665,34,26,-7.38,0,Bishop
0,2.760736196,9,25,14.31,0,Knight
0,0.173310225,1,13,8.77,0,King
0,0.970873786,2,34,15.18,0,Knight
1,0.614754098,3,28,-21.87,0,Queen
1,1.648351648,3,47,-76.97,0,Rook
1,1.276595745,6,22,-7.92,0,Knight
1,0.548446069,3,12,-7.24,0,Knight
1,0.21691974,1,27,-14.36,0,Queen
0,1.082251082,5,38,75.82,0,Rook
1,53.33333333,40,39,-0.38,1,Rook
0,0.440528634,2,34,57.71,0,Bishop
0,14.52991453,17,24,-19.69,0,Rook
0,30.74074074,83,23,4.46,0,Rook
1,1.43442623,7,23,-8.2,0,Knight
0,3.585657371,9,33,10.27,0,Rook
0,0.647249191,2,18,9.44,0,Knight
1,1.343570058,7,14,-14.62,0,Knight
1,4.491725768,19,20,-15.15,0,Bishop
1,1.324503311,4,41,10.38,0,Rook
1,1.6,2,32,-8.7,0,Bishop
0,0.632911392,3,15,26.05,0,Rook
1,0.246305419,1,23,-17.15,0,Bishop
1,7.575757576,5,75,0,1,King
0,0.967741935,3,22,6.93,0,Knight
1,0.588235294,1,29,-14.68,0,Bishop
1,1.136363636,1,56,4.81,0,King
0,0.601202405,3,23,-4.02,1,Bishop
0,0.531914894,2,19,12.66,0,Rook
0,0.607287449,3,10,5.24,1,Bishop
1,0.808625337,3,17,10.77,0,Queen
0,2.131782946,11,14,9.3,0,Bishop
0,0.526315789,2,29,8,0,Rook
1,2.448979592,6,38,-2.64,0,Queen
1,0.662251656,3,29,-7.3,0,Queen
0,0.343642612,1,56,0,0,Rook
1,3.333333333,4,38,-5.25,0,Rook
1,9.826589595,17,29,-11,0,Queen
1,0.422832981,2,32,-25.61,0,Knight
1,5.555555556,5,59,0,0,Rook
0,3.305785124,12,24,21.17,1,Rook
0,8.943089431,11,32,11.62,0,Bishop
0,3.013182674,16,14,-8.12,0,Queen
0,0.529100529,2,30,21.77,0,Knight
1,0.420168067,1,37,10.13,0,Rook
1,1.948051948,6,32,-12.47,0,Rook
0,179.5918367,88,43,-17.96,1,Queen
0,1.342281879,6,23,-14.15,0,Rook
0,1.176470588,5,24,9.01,0,Bishop
1,1.01010101,4,27,-5.52,0,King
0,1.558441558,6,28,8.08,0,Queen
1,2.479338843,9,25,-24.87,1,Bishop
0,19.14893617,18,38,-9.08,0,Pawn
0,0.396039604,2,21,8.14,0,Bishop
1,5.6640625,29,6,16.53,0,Bishop
0,4.571428571,8,35,66.37,0,Queen
0,1.666666667,5,33,9.07,0,Bishop
1,9.523809524,26,21,-8.88,0,Knight
0,0.746268657,1,61,-7.2,1,Pawn
0,0.804289544,3,21,5.68,0,Knight
1,0.518134715,2,43,-60.3,0,Knight
1,3.064066852,11,24,-8,0,Bishop
1,0.854700855,1,60,55.64,0,King
1,3.636363636,2,55,0,1,Bishop
0,1.226993865,6,9,9.07,0,Queen
1,0.681818182,3,28,-11.41,0,Queen
1,3.904555315,18,16,-8.95,0,Knight
0,1.867219917,9,20,13.76,0,Knight
0,1.096491228,5,26,11.84,0,Knight
0,3.76344086,7,42,9.41,0,King
1,10.68249258,36,20,6.76,0,Queen
1,3.816793893,10,49,-5.29,0,Pawn
1,4.676258993,13,27,-10.51,0,Rook
0,0.292397661,1,29,10,0,King
1,3.915662651,13,18,-13.53,0,Bishop
1,0.421052632,2,27,-10.62,0,Knight
0,5.187319885,18,23,17.67,0,Rook
0,0.301204819,1,40,-6.38,1,King
1,4.609929078,13,21,-10.33,0,Pawn
1,0.518134715,2,28,-11.42,0,Rook
0,0.934579439,3,32,10.53,0,Bishop
1,0.702576112,3,32,-6.55,0,Bishop
0,0.182481752,1,13,8.54,0,Knight
0,1.069518717,2,26,7.38,0,Bishop
1,1.265822785,7,12,-4.74,0,Pawn
0,0.852878465,4,27,11.46,0,Knight
1,0.221238938,1,43,-9.5,0,Rook
1,1.973684211,3,40,-8.3,0,Bishop
1,8.745247148,23,32,7.1,1,Rook
1,0.457665904,2,32,-13.27,0,Rook
1,25,10,29,-11.31,0,Bishop
0,1.068376068,5,24,-20.86,0,Knight
0,0.475059382,2,30,13.64,0,Pawn
0,0.778210117,4,19,10.92,0,Bishop
0,7.476635514,8,19,-13.07,0,Knight
1,3.790613718,21,7,5.17,0,Pawn
1,3.773584906,4,48,-0.12,0,Rook
1,7.816091954,34,22,-4.21,0,Knight
0,1.115241636,3,28,-8.78,1,Pawn
0,2.33463035,6,31,18.91,0,Pawn
1,5.513784461,22,18,-7.99,0,Bishop
0,0.607287449,3,21,22.44,0,Bishop
1,100,2,45,0,1,Queen
1,10.71428571,6,59,-0.04,1,Rook
1,5.142857143,9,65,0,1,Queen
0,0.694444444,3,30,11.24,0,Queen
1,11.43617021,43,21,-9.9,1,Queen
1,3.937007874,5,33,-11.27,0,Bishop
0,0.64516129,2,44,16.7,0,Queen
1,1.272264631,5,31,-9.51,0,Rook
1,2.040816327,6,24,-18.49,0,Queen
1,0.483091787,2,19,8.54,0,Queen
1,1.724137931,6,42,-9.21,0,Bishop
1,0.23364486,1,16,-7.23,0,Queen
0,0.721153846,3,27,9.15,0,Bishop
1,1.779359431,5,26,-8.23,0,Knight
0,0.342465753,1,37,58.65,0,Rook
1,0.537634409,2,32,-9.03,0,King
1,0.377358491,2,25,-5.36,0,Bishop
0,3.548387097,11,39,1.81,1,Pawn
1,0.381679389,1,50,-12.23,0,King
1,0.751879699,3,20,-20.55,0,Knight
0,0.64516129,2,31,-10.79,0,King
0,1.165501166,5,45,16.88,0,Pawn
0,0.256410256,1,22,15.44,0,King
1,0.296735905,1,28,-61.28,0,Rook
1,0.56022409,2,46,-76.34,0,Pawn
0,10.61728395,43,40,0,0,Queen
1,0.193050193,1,19,-9.23,0,Queen
1,0.557103064,2,26,-11.23,0,Rook
1,0.534759358,2,48,-57.61,0,King
1,0.506329114,2,22,-8.64,0,Rook
0,1.744186047,6,35,-0.03,0,Knight
1,10.22222222,23,26,-8.3,0,Knight
0,13.13131313,13,36,6.08,0,Knight
0,0.573065903,2,39,9.21,0,Rook
0,0.816326531,2,30,8.91,0,Rook
0,3.06122449,9,31,10.19,0,Knight
0,1.700680272,5,17,13.23,0,Queen
0,0.669642857,3,29,9.28,0,Rook
1,3,12,25,-7.61,1,Knight
1,0.549450549,2,45,-12.97,0,King
0,0.598802395,2,27,16.75,0,Knight
0,3.431372549,7,32,8.62,1,King
1,0.9375,3,25,-13.06,0,Queen
0,0.99009901,1,41,6.15,1,Rook
1,4.347826087,15,49,0,0,Rook
0,2.409638554,2,66,0,0,King
0,1.098901099,2,46,-8.15,0,King
1,0.304878049,1,47,-9.97,1,King
